,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
199,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199900,199900,19990000,4993731644,4992487882,4992420288,4993727542
200,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9982,9982,998200,250615310.7,163233778.3,110984063.2,214203630
201,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20014,20014,2001400,501660667.2,409070262.3,341652668.6,481000410.3
202,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30059,30059,3005900,755961332,740786285.2,731901384.4,755410962.8
203,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40221,40221,4022100,1006670773,985296217.4,973399072,1006027379
204,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50061,50061,5006100,1248491652,1106339541,988622092.4,1228311995
205,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59989,59989,5998900,1503989674,1302502139,1136971264,1471008870
206,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70169,70169,7016900,1753189418,1511850575,1314417256,1712785095
207,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80358,80358,8035800,2006525001,1763753799,1560536596,1970389489
208,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90211,90211,9021100,2255745300,2159049714,2072589718,2250293541
209,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100254,100254,10025400,2502844080,2160967023,1876395670,2445065095
210,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109840,109840,10984000,2742162075,2581588330,2437831821,2730190251
211,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120063,120063,12006300,2996913440,2558857281,2194493456,2919107895
212,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130059,130059,13005900,3244734206,3040838846,2864603231,3228989944
213,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139966,139966,13996600,3496658616,3483730576,3477361325,3496566612
214,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150399,150399,15039900,3760506105,3189819166,2729093765,3656546043
215,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159860,159860,15986000,3998787895,3743164417,3511479396,3978230098
216,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169773,169773,16977300,4250201748,4156112238,4070540410,4247461913
217,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180041,180041,18004100,4494215981,4342733915,4204059189,4487664899
218,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189727,189727,18972700,4748196486,4270946167,3856715201,4689611129
219,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200285,200285,20028500,5015004252,4922720652,4841333649,5012833095
220,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9968,9968,996800,247912199,183168552.7,139118602.4,226238644.6
221,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19932,19932,1993200,497946102.9,423527479.1,367980685.3,484147209.1
222,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29925,29925,2992500,749192999.2,519295753.9,371507149,666985184.8
223,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40068,40068,4006800,1001864549,748421190.4,570554261.4,925910015.4
224,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49917,49917,4991700,1247608797,1208339916,1175516290,1245843468
225,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59928,59928,5992800,1498860129,1496323596,1496305792,1498833515
226,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70140,70140,7014000,1753578752,1699959294,1653780544,1751299732
227,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80200,80200,8020000,2006424024,1959343816,1922026014,2004966010
228,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90178,90178,9017800,2258313375,2177295631,2106503172,2254522162
229,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100013,100013,10001300,2505034928,2454667273,2416405215,2503738845
230,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109787,109787,10978700,2745968326,2470686611,2241468141,2713181166
231,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119899,119899,11989900,3001948024,2554977316,2184252349,2920425048
232,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129872,129872,12987200,3248215600,2645920088,2181071529,3115393046
233,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140222,140222,14022200,3508069017,3452389660,3408973965,3506923856
234,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150123,150123,15012300,3747682816,3691576693,3645428514,3746582529
235,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160348,160348,16034800,4004823480,3725990921,3484148430,3981114729
236,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170179,170179,17017900,4257411885,3877624064,3547053560,4215604220
237,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179860,179860,17986000,4496401008,4450606865,4411486074,4495739227
238,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190145,190145,19014500,4749103501,4526584962,4320091366,4735927760
239,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200376,200376,20037600,5003805027,4752255015,4525744474,4988096204
240,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10083,10083,1008300,253452503.4,209576007.3,175221121,242500646.5
241,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20053,20053,2005300,501397681.8,431198000,374167606.2,488327179.3
242,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30073,30073,3007300,755753485.5,549377029.1,407519498.4,687753890.1
243,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39821,39821,3982100,995520144.7,804827940.6,660805885.6,951249415.9
244,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50010,50010,5001000,1252359497,988575804.9,793541965.5,1185679198
245,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60049,60049,6004900,1498831841,1448350067,1407465282,1496530157
246,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69937,69937,6993700,1754665542,1685059082,1628793917,1751229677
247,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80010,80010,8001000,2002897565,1770429145,1572642331,1969356793
248,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90004,90004,9000400,2244586311,2108348486,1993786418,2234423590
249,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100018,100018,10001800,2499079543,2161819139,1879789063,2442931704
250,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109914,109914,10991400,2753399610,2575960259,2416922311,2739020427
251,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120141,120141,12014100,3000511974,2860705610,2737237921,2992255617
252,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130137,130137,13013700,3253952174,3230917213,3215422442,3253702234
253,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139825,139825,13982500,3495921210,3439866210,3389957151,3494669784
254,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150258,150258,15025800,3753835442,3732592744,3722028719,3753674157
255,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160172,160172,16017200,4012087987,3706681412,3433073365,3983128235
256,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170098,170098,17009800,4251323975,3843967252,3491593911,4203931569
257,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180234,180234,18023400,4506835878,4254168290,4029813957,4489554557
258,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190419,190419,19041900,4760175271,4124427503,3598634497,4657967245
259,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200441,200441,20044100,5007113467,4664027994,4357268184,4978198752
260,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10013,10013,1001300,248489805.2,159146988.5,106460198,210151565.1
261,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20000,20000,2000000,500221812.3,498770524.8,498803581.1,500176195.7
262,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30046,30046,3004600,753063010.2,702339773.8,661247800.4,748485386
263,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40137,40137,4013700,1001902267,812734488.3,666562977.2,957763234.3
264,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49930,49930,4993000,1248931827,1035749776,871237724.4,1204923977
265,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60052,60052,6005200,1500832442,1246607404,1046022217,1448624148
266,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69947,69947,6994700,1751866182,1751159913,1751219136,1751860395
267,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80117,80117,8011700,2004152856,1779711570,1587774380,1972553881
268,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89992,89992,8999200,2247387521,2169570634,2101809610,2243814199
269,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100276,100276,10027600,2506279765,2505423130,2505460196,2506274951
270,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110025,110025,11002500,2749548283,2619959800,2508839439,2741996526
271,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120125,120125,12012500,3006572321,2964991441,2930771088,3005766667
272,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129643,129643,12964300,3241277750,3110481645,2996354862,3234685096
273,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140191,140191,14019100,3500819543,3233999520,2992246609,3474889685
274,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150184,150184,15018400,3755341300,3596882021,3452005699,3746834766
275,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159879,159879,15987900,4002988827,3918133546,3841939625,4000587413
276,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170241,170241,17024100,4258546220,4153922739,4054505790,4255069871
277,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179982,179982,17998200,4499512569,4222957002,3973141109,4478303755
278,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189884,189884,18988400,4753019408,4073709759,3516366294,4635983408
279,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199982,199982,19998200,5007667461,4787965360,4589944133,4995636227
280,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10061,10061,1006100,251930741.1,162260780.8,111284042.4,215108669.3
281,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19996,19996,1999600,499123935.8,498235263.7,498143306.5,499092874.7
282,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29942,29942,2994200,747712020.6,697382575.7,657019768.2,743151099.7
283,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40030,40030,4003000,999087648.7,853765972,740219456.1,973074720.4
284,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49972,49972,4997200,1251544201,1091976515,959477375.3,1226156513
285,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59982,59982,5998200,1503022769,1391427824,1298803747,1492787723
286,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69996,69996,6999600,1749963973,1702559359,1667227308,1748319341
287,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79886,79886,7988600,1996033089,1921296728,1863570745,1992680046
288,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90114,90114,9011400,2251897307,2058834778,1893012748,2231393729
289,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100289,100289,10028900,2507056025,2035581223,1676058861,2402529163
290,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109896,109896,10989600,2746200297,2735328362,2734611012,2746134646
291,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119854,119854,11985400,2990649177,2977839516,2973669200,2990558999
292,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129739,129739,12973900,3246551555,3108607445,2990642888,3239308471
293,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139859,139859,13985900,3499070205,3143850736,2834387147,3454528009
294,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149934,149934,14993400,3748207808,3419496580,3128376000,3712269131
295,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160086,160086,16008600,4005871669,3778767228,3572241354,3989768900
296,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170112,170112,17011200,4255376298,4089201142,3937185193,4247078818
297,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179987,179987,17998700,4498002968,4272596028,4066381015,4483763736
298,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189957,189957,18995700,4750929696,4075744818,3518908465,4635244417
299,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200351,200351,20035100,5017204766,4576808875,4190692377,4969950464
300,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9991,9991,999100,248949341.7,164727803.4,111049484.2,213210501.9
301,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20000,20000,2000000,501407403.1,432188189.6,379509637.5,489222144.6
302,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30123,30123,3012300,753163635.4,707538852.9,671454487.2,749374542.4
303,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39961,39961,3996100,996631810.8,833401073.2,703744050.2,963621388.8
304,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49847,49847,4984700,1244497839,1191787659,1150193498,1241598051
305,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59983,59983,5998300,1501445346,1151276739,895786780.3,1404179895
306,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69939,69939,6993900,1744455687,1729241604,1720692011,1744227008
307,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79894,79894,7989400,1997162845,1984905317,1985110812,1997068432
